suite_id,baseline_name,model_name,seed,track,topology,task_id,pass_fail,score_total,partial_score,sim_calls,unsupported_value,invalid_bom,failure_tags,candidate_path,result_path,disable_formula_guardrails,disable_component_grounding,disable_correction_memory,evidence_level
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,easy_dcdc_24v0p5a,False,89.01,0.8901,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/easy_dcdc_24v0p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/easy_dcdc_24v0p5a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,easy_dcdc_5v2a,True,100.0,1.0,1.0,False,False,,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/easy_dcdc_5v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/easy_dcdc_5v2a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_acdc_12v2p2a_lowripple,False,86.35,0.8635,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_acdc_12v2p2a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_acdc_12v2p2a_lowripple.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_acdc_19v1p5a_compact,False,69.51,0.6951,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_acdc_19v1p5a_compact.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_acdc_19v1p5a_compact.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_acdc_24v1p2a_eff89,False,66.47,0.6647,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_acdc_24v1p2a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_acdc_24v1p2a_eff89.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_dcdc_12v2p5a_lowripple,False,83.49,0.8349,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_dcdc_12v2p5a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_dcdc_12v2p5a_lowripple.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_dcdc_24v1p8a_eff89,False,61.11,0.6111,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_dcdc_24v1p8a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_dcdc_24v1p8a_eff89.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_dcdc_48v0p8a_highline,False,65.55,0.6555,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_dcdc_48v0p8a_highline.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_dcdc_48v0p8a_highline.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_acdc_12v2a,False,81.67,0.8167,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_acdc_12v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_acdc_12v2a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_acdc_15v1p5a,False,91.64,0.9164,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_acdc_15v1p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_acdc_15v1p5a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_acdc_24v0p8a,False,54.32,0.5432,1.0,True,True,Invalid or Unsafe BOM;Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_acdc_24v0p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_acdc_24v0p8a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_acdc_5v3a,False,90.87,0.9087,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_acdc_5v3a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_acdc_5v3a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_dcdc_12v1p8a,False,82.7,0.827,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_dcdc_12v1p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_dcdc_12v1p8a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_dcdc_15v1p6a,False,92.26,0.9226,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_dcdc_15v1p6a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_dcdc_15v1p6a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_dcdc_24v1a,False,83.43,0.8343,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_dcdc_24v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_dcdc_24v1a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_dcdc_24v1p4a,False,63.89,0.6389,1.0,True,False,Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_dcdc_24v1p4a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_dcdc_24v1p4a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,stress_acdc_12v2a_ambiguous_bom,False,66.77,0.6677,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/stress_acdc_12v2a_ambiguous_bom.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/stress_acdc_12v2a_ambiguous_bom.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,stress_acdc_24v1p3a_smallsize,False,59.23,0.5923,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/stress_acdc_24v1p3a_smallsize.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/stress_acdc_24v1p3a_smallsize.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,stress_acdc_5v3a_conflicting_cost_size,False,72.39,0.7239,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/stress_acdc_5v3a_conflicting_cost_size.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/stress_acdc_5v3a_conflicting_cost_size.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,stress_dcdc_12v3a_conflicting_targets,False,80.06,0.8006,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/stress_dcdc_12v3a_conflicting_targets.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/stress_dcdc_12v3a_conflicting_targets.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,boundary_acdc_15v1a_tight_margin,False,85.14,0.8514,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/boundary_acdc_15v1a_tight_margin.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/boundary_acdc_15v1a_tight_margin.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,boundary_acdc_24v1a_high_eff,False,47.44,0.4744,1.0,True,True,Invalid or Unsafe BOM;Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/boundary_acdc_24v1a_high_eff.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/boundary_acdc_24v1a_high_eff.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,boundary_dcdc_12v3a_narrow_duty,False,64.99,0.6499,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/boundary_dcdc_12v3a_narrow_duty.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/boundary_dcdc_12v3a_narrow_duty.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,boundary_dcdc_28v0p9a_low_stress,False,63.97,0.6397,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/boundary_dcdc_28v0p9a_low_stress.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/boundary_dcdc_28v0p9a_low_stress.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_acdc_12v1a,False,88.06,0.8806,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_acdc_12v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_acdc_12v1a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_acdc_18v0p6a,False,96.71,0.9671,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_acdc_18v0p6a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_acdc_18v0p6a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_acdc_5v1a,False,98.11,0.9811,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_acdc_5v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_acdc_5v1a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_acdc_9v0p7a,False,97.8,0.978,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_acdc_9v0p7a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_acdc_9v0p7a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_dcdc_12v0p5a,False,94.67,0.9467,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_dcdc_12v0p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_dcdc_12v0p5a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_dcdc_15v0p8a,False,93.81,0.9381,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_dcdc_15v0p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_dcdc_15v0p8a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_dcdc_24v0p5a,False,93.23,0.9323,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_dcdc_24v0p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_dcdc_24v0p5a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_dcdc_5v2a,True,100.0,1.0,1.0,False,False,,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_dcdc_5v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_dcdc_5v2a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_acdc_12v2p2a_lowripple,False,71.63,0.7163,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_acdc_12v2p2a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_acdc_12v2p2a_lowripple.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_acdc_19v1p5a_compact,False,66.03,0.6603,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_acdc_19v1p5a_compact.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_acdc_19v1p5a_compact.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_acdc_24v1p2a_eff89,False,65.43,0.6543,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_acdc_24v1p2a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_acdc_24v1p2a_eff89.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_dcdc_12v2p5a_lowripple,False,71.42,0.7142,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_dcdc_12v2p5a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_dcdc_12v2p5a_lowripple.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_dcdc_24v1p8a_eff89,False,66.97,0.6697,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_dcdc_24v1p8a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_dcdc_24v1p8a_eff89.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_dcdc_48v0p8a_highline,False,69.55,0.6955,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_dcdc_48v0p8a_highline.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_dcdc_48v0p8a_highline.json,False,False,False,paper_main_raw_api_evidence
