suite_id,baseline_name,model_name,seed,track,topology,task_id,pass_fail,score_total,partial_score,sim_calls,unsupported_value,invalid_bom,failure_tags,candidate_path,result_path,disable_formula_guardrails,disable_component_grounding,disable_correction_memory,evidence_level
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,easy_dcdc_24v0p5a,False,90.29,0.9029,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/easy_dcdc_24v0p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/easy_dcdc_24v0p5a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,easy_dcdc_5v2a,True,100.0,1.0,1.0,False,False,,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/easy_dcdc_5v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/easy_dcdc_5v2a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_acdc_12v2p2a_lowripple,False,86.35,0.8635,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_acdc_12v2p2a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_acdc_12v2p2a_lowripple.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_acdc_19v1p5a_compact,False,89.67,0.8967,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_acdc_19v1p5a_compact.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_acdc_19v1p5a_compact.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_acdc_24v1p2a_eff89,False,82.45,0.8245,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_acdc_24v1p2a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_acdc_24v1p2a_eff89.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_dcdc_12v2p5a_lowripple,False,90.6,0.906,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_dcdc_12v2p5a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_dcdc_12v2p5a_lowripple.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_dcdc_24v1p8a_eff89,False,82.24,0.8224,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_dcdc_24v1p8a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_dcdc_24v1p8a_eff89.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,hard_dcdc_48v0p8a_highline,False,63.4,0.634,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/hard_dcdc_48v0p8a_highline.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/hard_dcdc_48v0p8a_highline.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_acdc_12v2a,False,86.44,0.8644,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_acdc_12v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_acdc_12v2a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_acdc_15v1p5a,False,91.07,0.9107,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_acdc_15v1p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_acdc_15v1p5a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_acdc_24v0p8a,False,89.63,0.8963,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_acdc_24v0p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_acdc_24v0p8a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_acdc_5v3a,False,91.73,0.9173,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_acdc_5v3a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_acdc_5v3a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_dcdc_12v1p8a,False,91.74,0.9174,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_dcdc_12v1p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_dcdc_12v1p8a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_dcdc_15v1p6a,False,76.67,0.7667,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_dcdc_15v1p6a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_dcdc_15v1p6a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_dcdc_24v1a,False,85.32,0.8532,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_dcdc_24v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_dcdc_24v1a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,medium_dcdc_24v1p4a,False,53.88,0.5388,1.0,True,True,Invalid or Unsafe BOM;Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/medium_dcdc_24v1p4a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/medium_dcdc_24v1p4a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,stress_acdc_12v2a_ambiguous_bom,False,73.25,0.7325,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/stress_acdc_12v2a_ambiguous_bom.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/stress_acdc_12v2a_ambiguous_bom.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,stress_acdc_24v1p3a_smallsize,False,70.58,0.7058,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/stress_acdc_24v1p3a_smallsize.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/stress_acdc_24v1p3a_smallsize.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,stress_acdc_5v3a_conflicting_cost_size,False,74.43,0.7443,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/stress_acdc_5v3a_conflicting_cost_size.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/stress_acdc_5v3a_conflicting_cost_size.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed1__flyback__30tasks,direct_prompting,gpt-4o,1,flyback,flyback,stress_dcdc_12v3a_conflicting_targets,False,80.06,0.8006,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/candidates/stress_dcdc_12v3a_conflicting_targets.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed1__flyback__30tasks/task_results/stress_dcdc_12v3a_conflicting_targets.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,boundary_acdc_15v1a_tight_margin,False,85.14,0.8514,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/boundary_acdc_15v1a_tight_margin.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/boundary_acdc_15v1a_tight_margin.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,boundary_acdc_24v1a_high_eff,False,66.06,0.6606,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/boundary_acdc_24v1a_high_eff.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/boundary_acdc_24v1a_high_eff.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,boundary_dcdc_12v3a_narrow_duty,False,71.94,0.7194,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/boundary_dcdc_12v3a_narrow_duty.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/boundary_dcdc_12v3a_narrow_duty.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,boundary_dcdc_28v0p9a_low_stress,False,68.56,0.6856,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/boundary_dcdc_28v0p9a_low_stress.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/boundary_dcdc_28v0p9a_low_stress.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_acdc_12v1a,False,97.46,0.9746,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_acdc_12v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_acdc_12v1a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_acdc_18v0p6a,False,98.35,0.9835,1.0,False,False,Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_acdc_18v0p6a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_acdc_18v0p6a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_acdc_5v1a,False,98.11,0.9811,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_acdc_5v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_acdc_5v1a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_acdc_9v0p7a,False,97.94,0.9794,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_acdc_9v0p7a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_acdc_9v0p7a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_dcdc_12v0p5a,False,98.09,0.9809,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_dcdc_12v0p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_dcdc_12v0p5a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_dcdc_15v0p8a,False,96.35,0.9635,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_dcdc_15v0p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_dcdc_15v0p8a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_dcdc_24v0p5a,False,93.48,0.9348,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_dcdc_24v0p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_dcdc_24v0p5a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,easy_dcdc_5v2a,True,100.0,1.0,1.0,False,False,,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/easy_dcdc_5v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/easy_dcdc_5v2a.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_acdc_12v2p2a_lowripple,False,86.74,0.8674,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_acdc_12v2p2a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_acdc_12v2p2a_lowripple.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_acdc_19v1p5a_compact,False,86.52,0.8652,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_acdc_19v1p5a_compact.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_acdc_19v1p5a_compact.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_acdc_24v1p2a_eff89,False,71.33,0.7133,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_acdc_24v1p2a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_acdc_24v1p2a_eff89.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_dcdc_12v2p5a_lowripple,False,89.1,0.891,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_dcdc_12v2p5a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_dcdc_12v2p5a_lowripple.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_dcdc_24v1p8a_eff89,False,84.93,0.8493,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_dcdc_24v1p8a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_dcdc_24v1p8a_eff89.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,hard_dcdc_48v0p8a_highline,False,65.95,0.6595,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/hard_dcdc_48v0p8a_highline.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/hard_dcdc_48v0p8a_highline.json,False,False,False,paper_main_raw_api_evidence
direct_prompting__gpt-4o__seed2__flyback__30tasks,direct_prompting,gpt-4o,2,flyback,flyback,medium_acdc_12v2a,False,87.52,0.8752,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/candidates/medium_acdc_12v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o__seed2__flyback__30tasks/task_results/medium_acdc_12v2a.json,False,False,False,paper_main_raw_api_evidence
