suite_id,baseline_name,model_name,seed,track,topology,task_id,pass_fail,score_total,partial_score,sim_calls,unsupported_value,invalid_bom,failure_tags,candidate_path,result_path,disable_formula_guardrails,disable_component_grounding,disable_correction_memory,evidence_level
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,hard_dcdc_48v0p8a_highline,False,60.48,0.6048,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/hard_dcdc_48v0p8a_highline.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/hard_dcdc_48v0p8a_highline.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,medium_acdc_12v2a,False,72.78,0.7278,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/medium_acdc_12v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/medium_acdc_12v2a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,medium_acdc_15v1p5a,False,67.63,0.6763,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/medium_acdc_15v1p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/medium_acdc_15v1p5a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,medium_acdc_24v0p8a,False,65.37,0.6537,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/medium_acdc_24v0p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/medium_acdc_24v0p8a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,medium_acdc_5v3a,False,60.66,0.6066,1.0,True,False,Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/medium_acdc_5v3a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/medium_acdc_5v3a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,medium_dcdc_12v1p8a,False,82.87,0.8287,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/medium_dcdc_12v1p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/medium_dcdc_12v1p8a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,medium_dcdc_15v1p6a,False,84.17,0.8417,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/medium_dcdc_15v1p6a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/medium_dcdc_15v1p6a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,medium_dcdc_24v1a,False,81.08,0.8108,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/medium_dcdc_24v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/medium_dcdc_24v1a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,medium_dcdc_24v1p4a,False,81.16,0.8116,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/medium_dcdc_24v1p4a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/medium_dcdc_24v1p4a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,stress_acdc_12v2a_ambiguous_bom,False,48.08,0.4808,1.0,True,True,Invalid or Unsafe BOM;Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/stress_acdc_12v2a_ambiguous_bom.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/stress_acdc_12v2a_ambiguous_bom.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,stress_acdc_24v1p3a_smallsize,False,51.32,0.5132,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/stress_acdc_24v1p3a_smallsize.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/stress_acdc_24v1p3a_smallsize.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,stress_acdc_5v3a_conflicting_cost_size,False,51.54,0.5154,1.0,True,True,Invalid or Unsafe BOM;Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/stress_acdc_5v3a_conflicting_cost_size.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/stress_acdc_5v3a_conflicting_cost_size.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed1__flyback__30tasks,direct_prompting,gpt-4o-mini,1,flyback,flyback,stress_dcdc_12v3a_conflicting_targets,False,56.28,0.5628,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/candidates/stress_dcdc_12v3a_conflicting_targets.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed1__flyback__30tasks/task_results/stress_dcdc_12v3a_conflicting_targets.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,boundary_acdc_15v1a_tight_margin,False,62.9,0.629,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/boundary_acdc_15v1a_tight_margin.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/boundary_acdc_15v1a_tight_margin.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,boundary_acdc_24v1a_high_eff,False,59.88,0.5988,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/boundary_acdc_24v1a_high_eff.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/boundary_acdc_24v1a_high_eff.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,boundary_dcdc_12v3a_narrow_duty,False,62.26,0.6226,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/boundary_dcdc_12v3a_narrow_duty.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/boundary_dcdc_12v3a_narrow_duty.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,boundary_dcdc_28v0p9a_low_stress,False,60.08,0.6008,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/boundary_dcdc_28v0p9a_low_stress.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/boundary_dcdc_28v0p9a_low_stress.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,easy_acdc_12v1a,False,78.27,0.7827,1.0,True,False,Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/easy_acdc_12v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/easy_acdc_12v1a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,easy_acdc_18v0p6a,False,78.87,0.7887,1.0,True,False,Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/easy_acdc_18v0p6a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/easy_acdc_18v0p6a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,easy_acdc_5v1a,False,77.45,0.7745,1.0,True,False,Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/easy_acdc_5v1a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/easy_acdc_5v1a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,easy_acdc_9v0p7a,False,77.77,0.7777,1.0,True,False,Simulation Execution Failure;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/easy_acdc_9v0p7a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/easy_acdc_9v0p7a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,easy_dcdc_12v0p5a,False,91.66,0.9166,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/easy_dcdc_12v0p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/easy_dcdc_12v0p5a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,easy_dcdc_15v0p8a,False,92.98,0.9298,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/easy_dcdc_15v0p8a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/easy_dcdc_15v0p8a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,easy_dcdc_24v0p5a,False,89.42,0.8942,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/easy_dcdc_24v0p5a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/easy_dcdc_24v0p5a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,easy_dcdc_5v2a,False,95.68,0.9568,1.0,True,False,Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/easy_dcdc_5v2a.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/easy_dcdc_5v2a.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,hard_acdc_12v2p2a_lowripple,False,65.88,0.6588,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/hard_acdc_12v2p2a_lowripple.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/hard_acdc_12v2p2a_lowripple.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,hard_acdc_19v1p5a_compact,False,60.25,0.6025,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/hard_acdc_19v1p5a_compact.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/hard_acdc_19v1p5a_compact.json,False,False,False,frozen_actual_api_run_records
direct_prompting__gpt-4o-mini__seed2__flyback__30tasks,direct_prompting,gpt-4o-mini,2,flyback,flyback,hard_acdc_24v1p2a_eff89,False,58.03,0.5803,1.0,True,True,Invalid or Unsafe BOM;Optimistic but Unrealistic Claim;Efficiency Miss;Ripple / Regulation Miss;Stress Violation / Escalation Required,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/candidates/hard_acdc_24v1p2a_eff89.json,raw_records/flyback/suites/direct_prompting__gpt-4o-mini__seed2__flyback__30tasks/task_results/hard_acdc_24v1p2a_eff89.json,False,False,False,frozen_actual_api_run_records
